MACID,DescriptionPAR,Unit,Min,Max,OrderCheck,StartTimeEffect,EndTimeEffect,EffectFlag,Status,ID,Title,Modified,Created
"61","ÁP suất tank ","PSI","17","21","1","07/01/2021","8/30/2021 8:43 PM","1","0","622",,"8/30/2021 6:43 AM","7/19/2021 8:47 PM"
"61","Khối lượng CO2 ","Kg","2,000","21,000","2","07/01/2021",,"1","1","623",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"61","Áp hút của máy lạnh","psi","10","40","3","07/01/2021",,"1","1","624",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"61","Áp đẩy của máy lạnh","psi","150","250","4","07/01/2021",,"1","1","625",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"61","Áp dầu của máy lạnh","Bar",,,"5","07/01/2021",,"1","1","626",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"61","Mức dầu máy nén lạnh","(%)","25","90","6","07/01/2021",,"1","1","627",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"62","ÁP suất tank ","Bar","6","8","1","07/01/2021",,"1","1","628",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"62","Khối lượng NITO ","Kg","1,500","6,000","2","07/01/2021",,"1","1","629",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"63","ÁP suất tank ","Bar","6","7","1","07/01/2021",,"1","1","630",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"63","Khối lượng NITO ","Kg","2,500","10,500","2","07/01/2021",,"1","1","631",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Áp gas cao Mạch 1","Mpa","0.7","1.35","1","07/01/2021","8/30/2021 8:44 PM","1","0","632",,"8/30/2021 6:44 AM","7/19/2021 8:47 PM"
"64","Áp gas thấp Mạch 1","Mpa","0.16","0.38","2","07/01/2021",,"1","1","633",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Áp gas cao Mạch 2","Mpa","0.7","1.35","3","07/01/2021","8/30/2021 8:45 PM","1","0","634",,"8/30/2021 6:45 AM","7/19/2021 8:47 PM"
"64","Áp gas thấp Mạch 2","Mpa","0.16","0.38","4","07/01/2021",,"1","1","635",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","% Tải","%","0","100","5","07/01/2021",,"1","1","636",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Nhiệt độ nước cấp ","oC","6","11","6","07/01/2021",,"1","1","637",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Nhiệt độ nước giải nhiệt cấp","oC","25","35","7","07/01/2021",,"1","1","638",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Nhiệt độ nước giải nhiệt hồi","oC","28","40","8","07/01/2021",,"1","1","639",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Áp nước cấp","bar","1.5","2.5","9","07/01/2021",,"1","1","640",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Áp bơm tuần hoàn","bar","1","2","10","07/01/2021",,"1","1","641",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Áp bơm tháp giải nhiệt","bar",,,"11","07/01/2021",,"1","1","642",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"64","Mức nước trong tank ","%","70","90","12","07/01/2021",,"1","1","643",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"65","Áp gas cao","bar","13","16","1","07/01/2021","8/30/2021 8:46 PM","1","0","644",,"8/30/2021 6:46 AM","7/19/2021 8:47 PM"
"65","Áp gas thấp","bar","3","5","2","07/01/2021",,"1","1","645",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"65","% Tải","%",,,"3","07/01/2021",,"1","1","646",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"65","Nhiệt độ nước cấp ","oC","5","10","4","07/01/2021","9/21/2022 11:25 AM","1","0","647",,"9/20/2022 9:25 PM","7/19/2021 8:47 PM"
"65","Nhiệt độ nước giải nhiệt cấp","oC",,,"5","07/01/2021",,"1","1","648",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"65","Nhiệt độ nước giải nhiệt hồi","oC",,,"6","07/01/2021",,"1","1","649",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"65","Áp nước cấp","bar","4.5","6","7","07/01/2021",,"1","1","650",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"65","Áp bơm tuần hoàn","bar","1.5","2.5","8","07/01/2021",,"1","1","651",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"65","Áp bơm tháp giải nhiệt","bar","0.5","1.5","9","07/01/2021",,"1","1","652",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"65","Mức nước trong tank ","%","70","90","10","07/01/2021",,"1","1","653",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","Áp gas cao","bar",,,"1","07/01/2021","8/30/2021 8:48 PM","1","0","654",,"8/30/2021 6:48 AM","7/19/2021 8:47 PM"
"66","Áp gas thấp","bar",,,"2","07/01/2021",,"1","1","655",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","% Tải","%",,,"3","07/01/2021",,"1","1","656",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","Nhiệt độ nước cấp ","oC","8","15","4","07/01/2021",,"1","1","657",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","Nhiệt độ nước giải nhiệt cấp","oC",,,"5","07/01/2021",,"1","1","658",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","Nhiệt độ nước giải nhiệt hồi","oC",,,"6","07/01/2021",,"1","1","659",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","Áp nước cấp","bar","1.5","2.5","7","07/01/2021",,"1","1","660",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","Áp bơm tuần hoàn","bar","1.5","2.5","8","07/01/2021",,"1","1","661",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","Áp bơm tháp giải nhiệt","bar","0.5","1.5","9","07/01/2021",,"1","1","662",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"66","Mức nước trong tank ","%","70","90","10","07/01/2021",,"1","1","663",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"67","Áp gas cao","bar","13","26","5","07/01/2021",,"1","1","664",,"8/30/2021 6:51 AM","7/19/2021 8:47 PM"
"67","Áp gas thấp","bar","3.8","5.9","4","07/01/2021","8/30/2021 8:50 PM","1","0","665",,"8/30/2021 6:50 AM","7/19/2021 8:47 PM"
"67","% Tải","%","0","100","3","07/01/2021",,"1","1","666",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"67","Nhiệt độ nước cấp ","oC","5","10","2","07/01/2021",,"1","1","667",,"8/30/2021 6:50 AM","7/19/2021 8:47 PM"
"67","Nhiệt độ nước hồi tank","oC","8","15","1","07/01/2021",,"1","1","668",,"8/30/2021 6:50 AM","7/19/2021 8:47 PM"
"67","Nhiệt độ dàn nóng giải nhiệt","oC","37","63","6","07/01/2021",,"1","1","669",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"67","Nhiệt độ đầu hút","oC","6","17","7","07/01/2021",,"1","1","670",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"67","Nhiệt độ đầu đẩy","oC","75","95","8","07/01/2021",,"1","1","671",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"67","Áp dầu","bar","13","26","9","07/01/2021",,"1","1","672",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"67","Áp bơm tuần hoàn","bar","2","4","10","07/01/2021",,"1","1","673",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"67","Mức nước trong tank ","%","70","90","11","07/01/2021",,"1","1","674",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"68","Áp gas cao","Mpa","0.7","1.35","1","07/01/2021","8/30/2021 8:52 PM","1","0","675",,"8/30/2021 6:52 AM","7/19/2021 8:47 PM"
"68","Áp gas thấp","Mpa","0.16","0.38","2","07/01/2021",,"1","1","676",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"68","% Tải","%","0","100","3","07/01/2021",,"1","1","677",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"68","Nhiệt độ nước cấp ","oC","8","15","4","07/01/2021",,"1","1","678",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"68","Nhiệt độ nước giải nhiệt cấp","oC","25","32","5","07/01/2021",,"1","1","679",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"68","Nhiệt độ nước giải nhiệt hồi","oC","28","37","6","07/01/2021",,"1","1","680",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"68","Áp nước cấp","bar","3","4","9","07/01/2021",,"1","1","681",,"9/20/2022 9:27 PM","7/19/2021 8:47 PM"
"68","Áp bơm tuần hoàn","bar","1.2","2","10","07/01/2021",,"1","1","682",,"9/20/2022 9:27 PM","7/19/2021 8:47 PM"
"68","Áp bơm tháp giải nhiệt","bar","0.5","1.5","11","07/01/2021",,"1","1","683",,"9/20/2022 9:28 PM","7/19/2021 8:47 PM"
"68","Mức nước trong tank ","%","70","90","12","07/01/2021",,"1","1","684",,"9/20/2022 9:28 PM","7/19/2021 8:47 PM"
"69","Áp gas cao","bar","13.5","18","1","07/01/2021","8/30/2021 8:52 PM","1","0","685",,"8/30/2021 6:52 AM","7/19/2021 8:47 PM"
"69","Áp gas thấp","bar","3","5","2","07/01/2021","9/21/2022 11:29 AM","1","0","686",,"9/20/2022 9:29 PM","7/19/2021 8:47 PM"
"69","% Tải","%",,,"3","07/01/2021",,"1","1","687",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"69","Nhiệt độ nước cấp ","oC","5","13","4","07/01/2021",,"1","1","688",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"69","Nhiệt độ nước giải nhiệt cấp","oC",,,"5","07/01/2021",,"1","1","689",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"69","Nhiệt độ nước giải nhiệt hồi","oC",,,"6","07/01/2021",,"1","1","690",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"69","Áp nước cấp","bar",,,"7","07/01/2021",,"1","1","691",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"69","Áp bơm tuần hoàn","bar",,,"8","07/01/2021",,"1","1","692",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"69","Áp bơm tháp giải nhiệt","bar",,,"9","07/01/2021",,"1","1","693",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"69","Mức nước trong tank ","%",,,"10","07/01/2021",,"1","1","694",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"70","Áp gas cao","bar","13","16","1","07/01/2021","8/30/2021 8:53 PM","1","0","695",,"8/30/2021 6:53 AM","7/19/2021 8:47 PM"
"70","Áp gas thấp","bar","3","5","2","07/01/2021","9/21/2022 11:29 AM","1","0","696",,"9/20/2022 9:29 PM","7/19/2021 8:47 PM"
"70","% Tải","%",,,"3","07/01/2021",,"1","1","697",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"70","Nhiệt độ nước cấp ","oC","5","13","4","07/01/2021",,"1","1","698",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"70","Nhiệt độ nước giải nhiệt cấp","oC",,,"5","07/01/2021",,"1","1","699",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"70","Nhiệt độ nước giải nhiệt hồi","oC",,,"6","07/01/2021",,"1","1","700",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"70","Áp nước cấp","bar",,,"7","07/01/2021",,"1","1","701",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"70","Áp bơm tuần hoàn","bar","0.5","1","8","07/01/2021",,"1","1","702",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"70","Áp bơm tháp giải nhiệt","bar",,,"9","07/01/2021",,"1","1","703",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"70","Mức nước trong tank ","%","70","90","10","07/01/2021",,"1","1","704",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"71","Áp gas cao","bar","13","16","1","07/01/2021","8/30/2021 8:53 PM","1","0","705",,"8/30/2021 6:53 AM","7/19/2021 8:47 PM"
"71","Áp gas thấp","bar","3","5","2","07/01/2021","9/21/2022 11:30 AM","1","0","706",,"9/20/2022 9:30 PM","7/19/2021 8:47 PM"
"71","% Tải","%",,,"3","07/01/2021",,"1","1","707",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"71","Nhiệt độ nước cấp ","oC","5","13","4","07/01/2021",,"1","1","708",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"71","Nhiệt độ nước giải nhiệt cấp","oC",,,"5","07/01/2021",,"1","1","709",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"71","Nhiệt độ nước giải nhiệt hồi","oC",,,"6","07/01/2021",,"1","1","710",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"71","Áp nước cấp","bar",,,"7","07/01/2021",,"1","1","711",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"71","Áp bơm tuần hoàn","bar","0.5","1","8","07/01/2021",,"1","1","712",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"71","Áp bơm tháp giải nhiệt","bar",,,"9","07/01/2021",,"1","1","713",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"71","Mức nước trong tank ","%",,,"10","07/01/2021",,"1","1","714",,"8/30/2021 7:08 AM","7/19/2021 8:47 PM"
"72","Áp gas cao Comp A","bar","13.5","16","1","07/01/2021","8/30/2021 8:55 PM","1","0","715",,"8/30/2021 6:55 AM","7/19/2021 8:47 PM"
"72","Áp gas thấp Comp A","bar","3","5","2","07/01/2021","9/21/2022 11:30 AM","1","0","716",,"9/20/2022 9:30 PM","7/19/2021 8:47 PM"
"72","Áp gas cao Comp B","bar","13.5","16","3","07/01/2021","8/30/2021 8:56 PM","1","0","717",,"8/30/2021 6:56 AM","7/19/2021 8:47 PM"
"72","Áp gas thấp Comp B","bar","3","5","4","07/01/2021","9/21/2022 11:30 AM","1","0","718",,"9/20/2022 9:30 PM","7/19/2021 8:47 PM"
"72","Áp gas cao Comp C","bar","13.5","16","5","07/01/2021","8/30/2021 8:56 PM","1","0","719",,"8/30/2021 6:56 AM","7/19/2021 8:47 PM"
"72","Áp gas thấp Comp C","bar","3","5","6","07/01/2021","9/21/2022 11:31 AM","1","0","720",,"9/20/2022 9:31 PM","7/19/2021 8:47 PM"
"72","Áp gas cao Comp D","bar","13.5","16","7","07/01/2021","8/30/2021 8:56 PM","1","0","721",,"8/30/2021 6:56 AM","7/19/2021 8:47 PM"
"72","Áp gas thấp Comp D","bar","3","5","8","07/01/2021","9/21/2022 11:31 AM","1","0","722",,"9/20/2022 9:31 PM","7/19/2021 8:47 PM"
"72","Nhiệt độ nước cấp ","oC","17","25","9","07/01/2021",,"1","1","723",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"72","Nhiệt độ nước hồi tank","oC",,,"10","07/01/2021",,"1","1","724",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"72","Nhiệt độ nước giải nhiệt cấp","oC",,,"11","07/01/2021",,"1","1","725",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"72","Nhiệt độ nước giải nhiệt hồi","oC",,,"12","07/01/2021",,"1","1","726",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"72","Áp nước giải nhiệt","bar","1","3","13","07/01/2021",,"1","1","727",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"72","Áp bơm tuần hoàn","bar","4","6","14","07/01/2021",,"1","1","728",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"72","Mức nước trong tank ","%","70","90","15","07/01/2021",,"1","1","729",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"73","Áp gas cao","Mpa","0.7","1.35","1","07/01/2021","8/30/2021 8:56 PM","1","0","730",,"8/30/2021 6:56 AM","7/19/2021 8:47 PM"
"73","Áp gas thấp","Mpa","0.16","0.38","2","07/01/2021",,"1","1","731",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"73","% Tải","%","0","100","3","07/01/2021",,"1","1","732",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"73","Nhiệt độ nước cấp ","oC","10","20","4","07/01/2021",,"1","1","733",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"73","Nhiệt độ nước giải nhiệt cấp","oC","25","32","5","07/01/2021",,"1","1","734",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"73","Nhiệt độ nước giải nhiệt hồi","oC","28","37","6","07/01/2021",,"1","1","735",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"73","Áp nước cấp","bar",,,"9","07/01/2021","9/21/2022 11:33 AM","1","0","736",,"9/20/2022 9:33 PM","7/19/2021 8:47 PM"
"73","Áp bơm tuần hoàn","bar","1","2.2","10","07/01/2021",,"1","1","737",,"9/20/2022 9:34 PM","7/19/2021 8:47 PM"
"73","Áp nước giải nhiệt","bar","0.5","2","11","07/01/2021",,"1","1","738",,"9/20/2022 9:34 PM","7/19/2021 8:47 PM"
"73","Mức nước trong tank ","%","70","90","12","07/01/2021",,"1","1","739",,"9/20/2022 9:34 PM","7/19/2021 8:47 PM"
"73","Nhiệt độ phòng","oC","25","30","13","07/01/2021",,"1","1","740",,"9/20/2022 9:34 PM","7/19/2021 8:47 PM"
"74","Áp gas cao","Mpa","0.7","1.35","1","07/01/2021","8/30/2021 8:58 PM","1","0","741",,"8/30/2021 6:58 AM","7/19/2021 8:47 PM"
"74","Áp gas thấp","Mpa","0.16","0.38","2","07/01/2021",,"1","1","742",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"74","% Tải","%","0","100","3","07/01/2021",,"1","1","743",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"74","Nhiệt độ nước cấp ","oC","10","20","4","07/01/2021",,"1","1","744",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"74","Nhiệt độ nước giải nhiệt cấp","oC","25","32","5","07/01/2021",,"1","1","745",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"74","Nhiệt độ nước giải nhiệt hồi","oC","28","37","6","07/01/2021",,"1","1","746",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"74","Áp nước cấp","bar",,,"9","07/01/2021","9/21/2022 11:37 AM","1","0","747",,"9/20/2022 9:37 PM","7/19/2021 8:47 PM"
"74","Áp bơm tuần hoàn","bar","1","2.2","10","07/01/2021",,"1","1","748",,"9/20/2022 9:37 PM","7/19/2021 8:47 PM"
"74","Áp nước giải nhiệt","bar","0.5","2","11","07/01/2021",,"1","1","749",,"9/20/2022 9:37 PM","7/19/2021 8:47 PM"
"74","Mức nước trong tank ","%",,,"12","07/01/2021","9/21/2022 11:37 AM","1","0","750",,"9/20/2022 9:37 PM","7/19/2021 8:47 PM"
"74","Nhiệt độ phòng","oC","25","30","13","07/01/2021",,"1","1","751",,"9/20/2022 9:38 PM","7/19/2021 8:47 PM"
"75","Áp gas cao","Mpa","0.7","1.35","1","07/01/2021","8/30/2021 8:58 PM","1","0","752",,"8/30/2021 6:59 AM","7/19/2021 8:47 PM"
"75","Áp gas thấp","Mpa","0.16","0.38","2","07/01/2021",,"1","1","753",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"75","% Tải","%","0","100","3","07/01/2021",,"1","1","754",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"75","Nhiệt độ nước cấp ","oC","6","10","4","07/01/2021",,"1","1","755",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"75","Nhiệt độ nước giải nhiệt cấp","oC","25","32","5","07/01/2021",,"1","1","756",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"75","Nhiệt độ nước giải nhiệt hồi","oC","28","37","6","07/01/2021",,"1","1","757",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"75","Áp nước cấp","bar",,,"9","07/01/2021","9/21/2022 11:39 AM","1","0","758",,"9/20/2022 9:39 PM","7/19/2021 8:47 PM"
"75","Áp bơm tuần hoàn","bar","1.5","3","8","07/01/2021","8/30/2021 8:59 PM","1","0","759",,"8/30/2021 6:59 AM","7/19/2021 8:47 PM"
"75","Áp nước giải nhiệt","bar","0.5","2","11","07/01/2021",,"1","1","760",,"9/20/2022 9:40 PM","7/19/2021 8:47 PM"
"75","Mức nước trong tank ","%",,,"12","07/01/2021","9/21/2022 11:40 AM","1","0","761",,"9/20/2022 9:40 PM","7/19/2021 8:47 PM"
"75","Nhiệt độ phòng","oC",,,"13","07/01/2021","9/21/2022 11:40 AM","1","0","762",,"9/20/2022 9:40 PM","7/19/2021 8:47 PM"
"76","Áp gas cao","Mpa","0.7","1.35","1","07/01/2021","8/30/2021 9:00 PM","1","0","763",,"8/30/2021 7:00 AM","7/19/2021 8:47 PM"
"76","Áp gas thấp","Mpa","0.16","0.38","2","07/01/2021",,"1","1","764",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"76","% Tải","%","0","100","3","07/01/2021",,"1","1","765",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"76","Nhiệt độ nước cấp ","oC","6","14","4","07/01/2021",,"1","1","766",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"76","Nhiệt độ nước giải nhiệt cấp","oC","25","32","5","07/01/2021",,"1","1","767",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"76","Nhiệt độ nước giải nhiệt hồi","oC","28","37","6","07/01/2021",,"1","1","768",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"76","Áp nước cấp","bar",,,"9","07/01/2021","9/21/2022 11:42 AM","1","0","769",,"9/20/2022 9:42 PM","7/19/2021 8:47 PM"
"76","Áp bơm tuần hoàn","bar","2","4.5","10","07/01/2021",,"1","1","770",,"9/20/2022 9:42 PM","7/19/2021 8:47 PM"
"76","Áp nước giải nhiệt","bar","1","2.5","11","07/01/2021",,"1","1","771",,"9/20/2022 9:42 PM","7/19/2021 8:47 PM"
"76","Mức nước trong tank ","%",,,"12","07/01/2021","9/21/2022 11:42 AM","1","0","772",,"9/20/2022 9:42 PM","7/19/2021 8:47 PM"
"76","Nhiệt độ phòng Filler H","oC","25","30","13","07/01/2021",,"1","1","773",,"9/20/2022 9:43 PM","7/19/2021 8:47 PM"
"76","Nhiệt độ phòng Filler G","oC","25","30","14","07/01/2021",,"1","1","774",,"9/20/2022 9:43 PM","7/19/2021 8:47 PM"
"76","Nhiệt độ phòng Syrup H","oC","25","30","15","07/01/2021",,"1","1","775",,"9/20/2022 9:43 PM","7/19/2021 8:47 PM"
"77","Áp gas cao","Mpa","0.7","1.35","1","07/01/2021","8/30/2021 9:01 PM","1","0","776",,"8/30/2021 7:01 AM","7/19/2021 8:47 PM"
"77","Áp gas thấp","Mpa","0.16","0.38","2","07/01/2021",,"1","1","777",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"77","% Tải","%","0","100","3","07/01/2021",,"1","1","778",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"77","Nhiệt độ nước cấp ","oC","6","14","4","07/01/2021",,"1","1","779",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"77","Nhiệt độ nước giải nhiệt cấp","oC","25","32","5","07/01/2021",,"1","1","780",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"77","Nhiệt độ nước giải nhiệt hồi","oC","28","37","6","07/01/2021",,"1","1","781",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"77","Áp bơm cấp","bar","3","4","9","07/01/2021",,"1","1","782",,"9/20/2022 9:44 PM","7/19/2021 8:47 PM"
"77","Áp bơm tuần hoàn","bar","1.5","3","10","07/01/2021",,"1","1","783",,"9/20/2022 9:44 PM","7/19/2021 8:47 PM"
"77","Áp nước giải nhiệt","bar","0.5","2","11","07/01/2021",,"1","1","784",,"9/20/2022 9:44 PM","7/19/2021 8:47 PM"
"77","Mức nước trong tank ","%",,,"12","07/01/2021","9/21/2022 11:45 AM","1","0","785",,"9/20/2022 9:45 PM","7/19/2021 8:47 PM"
"77","Nhiệt độ kho hương 3-4-5","oC","16","20","13","07/01/2021",,"1","1","786",,"9/20/2022 9:45 PM","7/19/2021 8:47 PM"
"77","Nhiệt độ phòng Filler A","oC","25","30","14","07/01/2021",,"1","1","787",,"9/20/2022 9:45 PM","7/19/2021 8:47 PM"
"78","Áp đẩy"," bar","11","15","1","07/01/2021",,"1","1","788",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"78","Áp hút"," bar","2","4","2","07/01/2021",,"1","1","789",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"78","Áp dầu"," bar","3.5","7","3","07/01/2021",,"1","1","790",,"8/23/2021 1:48 AM","7/19/2021 8:47 PM"
"78","Nhiệt độ dầu","oC","30","60","5","07/01/2021",,"1","1","792",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"78","Nhiệt độ môi chất đầu hút"," oC","0","10","6","07/01/2021",,"1","1","793",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"78","Nhiệt độ môi chất đầu đẩy"," oC","90","130","7","07/01/2021","3/2/2022 11:12 PM","1","0","794",,"3/2/2022 8:12 AM","7/19/2021 8:47 PM"
"78","% tải máy nén","%","33","100","8","07/01/2021","8/24/2021 2:20 PM","1","0","795",,"8/24/2021 12:20 AM","7/19/2021 8:47 PM"
"78","Dòng điện motor","Amp","45","175","10","07/01/2021","8/24/2021 2:26 PM","1","0","796",,"8/24/2021 12:27 AM","7/19/2021 8:47 PM"
"79","Áp đẩy"," bar","11","15","1","07/01/2021",,"1","1","797",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"79","Áp hút"," bar","2","4","2","07/01/2021",,"1","1","798",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"79","Áp dầu"," bar","3.5","7","3","07/01/2021",,"1","1","799",,"8/23/2021 1:56 AM","7/19/2021 8:47 PM"
"79","Nhiệt độ dầu","oC","30","60","5","07/01/2021",,"1","1","801",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"79","Nhiệt độ môi chất đầu hút"," oC","0","10","6","07/01/2021",,"1","1","802",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"79","Nhiệt độ môi chất đầu đẩy"," oC","90","130","7","07/01/2021","3/2/2022 11:17 PM","1","0","803",,"3/2/2022 8:17 AM","7/19/2021 8:47 PM"
"79","% tải","%","33","100","8","07/01/2021",,"1","1","804",,"8/23/2021 1:56 AM","7/19/2021 8:47 PM"
"79","Dòng điện motor","Amp","45","175","10","07/01/2021","8/24/2021 2:30 PM","1","0","805",,"8/24/2021 12:30 AM","7/19/2021 8:47 PM"
"80","Áp đẩy"," bar","11","15","1","07/01/2021",,"1","1","806",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"80","Áp hút"," bar","2","4","2","07/01/2021",,"1","1","807",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"80","Áp dầu"," bar","3.5","7","3","07/01/2021",,"1","1","808",,"8/23/2021 1:59 AM","7/19/2021 8:47 PM"
"80","Nhiệt độ dầu","oC","30","60","5","07/01/2021",,"1","1","810",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
"80","Nhiệt độ môi chất đầu hút"," oC","0","10","6","07/01/2021",,"1","1","811",,"7/19/2021 8:47 PM","7/19/2021 8:47 PM"
